ID;Название трека;ID альбома;ID жанра;Длительность;Размер;Стоимость;исполнитель
2309;Electrolite;189;1;245315;8051199;92,00;124
2310;Losing My Religion;187;4;269035;8885672;140,00;122
2311;Low;187;4;296777;9633860;111,00;122
2312;Near Wild Heaven;187;4;199862;6610009;79,00;122
2313;Endgame;187;4;230687;7664479;126,00;122
2314;Belong;187;4;247013;8219375;193,00;122
2315;Half A World Away;187;4;208431;6837283;117,00;122
2316;Texarkana;187;4;220081;7260681;80,00;122
2317;Country Feedback;187;4;249782;8178943;149,00;122
2318;Carnival Of Sorts;190;4;233482;7669658;126,00;124
2319;Radio Free Aurope;190;4;245315;8163490;190,00;124
2320;Perfect Circle;190;4;208509;6898067;143,00;124
2321;Talk About The Passion;190;4;203206;6725435;143,00;124
2322;So Central Rain;190;4;194768;6414550;166,00;124
2323;Don't Go Back To Rockville;190;4;272352;9010715;120,00;124
2324;Pretty Persuasion;190;4;229929;7577754;79,00;124
2325;Green Grow The Rushes;190;4;225671;7422425;55,00;124
2326;Can't Get There From Here;190;4;220630;7285936;121,00;124
2327;Driver 8;190;4;204747;6779076;128,00;124
2328;Fall On Me;190;4;172016;5676811;159,00;124
2329;I Believe;190;4;227709;7542929;54,00;124
2330;Cuyahoga;190;4;260623;8591057;140,00;124
2331;The One I Love;190;4;197355;6495125;133,00;124
2332;The Finest Worksong;190;4;229276;7574856;70,00;124
2333;It's The End Of The World As We Know It (And I Feel Fine);190;4;244819;7998987;107,00;124
2334;Infeliz Natal;191;4;138266;4503299;63,00;125
2335;A Sua;191;4;142132;4622064;54,00;125
2336;Papeau Nuky Doe;191;4;121652;3995022;155,00;125
2337;Merry Christmas;191;4;126040;4166652;189,00;125
2338;Bodies;191;4;180035;5873778;108,00;125
2339;Puteiro Em JoГЈo Pessoa;191;4;195578;6395490;186,00;125
2340;Esporrei Na Manivela;191;4;293276;9618499;92,00;125
2341;BГЄ-a-BГЎ;191;4;249051;8130636;118,00;125
2342;Cajueiro;191;4;158589;5164837;105,00;125
2343;Palhas Do Coqueiro;191;4;133851;4396466;96,00;125
2344;Maluco Beleza;192;1;203206;6628067;150,00;126
2345;O Dia Em Que A Terra Parou;192;1;261720;8586678;197,00;126
2346;No Fundo Do Quintal Da Escola;192;1;177606;5836953;84,00;126
2347;O Segredo Do Universo;192;1;192679;6315187;177,00;126
2348;As Profecias;192;1;232515;7657732;87,00;126
2349;Mata Virgem;192;1;142602;4690029;192,00;126
2350;Sapato 36;192;1;196702;6507301;93,00;126
2351;Todo Mundo Explica;192;1;134896;4449772;183,00;126
2352;Que Luz Г‰ Essa;192;1;165067;5620058;105,00;126
2353;Diamante De Mendigo;192;1;206053;6775101;149,00;126
2354;NegГіcio Г‰;192;1;175464;5826775;198,00;126
2355;Muita Estrela, Pouca ConstelaГ§ГЈo;192;1;268068;8781021;167,00;126
2356;SГ©culo XXI;192;1;244897;8040563;113,00;126
2357;Rock Das Aranhas (Ao Vivo) (Live);192;1;231836;7591945;179,00;126
2358;The Power Of Equality;193;4;243591;8148266;113,00;127
2359;If You Have To Ask;193;4;216790;7199175;54,00;127
2360;Breaking The Girl;193;4;295497;9805526;137,00;127
2361;Funky Monks;193;4;323395;10708168;143,00;127
2362;Suck My Kiss;193;4;217234;7129137;166,00;127
2363;I Could Have Lied;193;4;244506;8088244;141,00;127
2364;Mellowship Slinky In B Major;193;4;240091;7971384;140,00;127
2365;The Righteous & The Wicked;193;4;248084;8134096;101,00;127
2366;Give It Away;193;4;283010;9308997;144,00;127
2367;Blood Sugar Sex Magik;193;4;271229;8940573;162,00;127
2368;Under The Bridge;193;4;264359;8682716;143,00;127
2369;Naked In The Rain;193;4;265717;8724674;59,00;127
2370;Apache Rose Peacock;193;4;282226;9312588;154,00;127
2371;The Greeting Song;193;4;193593;6346507;70,00;127
2372;My Lovely Man;193;4;279118;9220114;115,00;127
2373;Sir Psycho Sexy;193;4;496692;16354362;99,00;127
2374;They're Red Hot;193;4;71941;2382220;90,00;127
2375;By The Way;194;1;218017;7197430;136,00;127
2376;Universally Speaking;194;1;259213;8501904;72,00;127
2377;This Is The Place;194;1;257906;8469765;69,00;127
2378;Dosed;194;1;312058;10235611;105,00;127
2379;Don't Forget Me;194;1;277995;9107071;175,00;127
2380;The Zephyr Song;194;1;232960;7690312;190,00;127
2381;Can't Stop;194;1;269400;8872479;130,00;127
2382;I Could Die For You;194;1;193906;6333311;55,00;127
2383;Midnight;194;1;295810;9702450;121,00;127
2384;Throw Away Your Television;194;1;224574;7483526;99,00;127
2385;Cabron;194;1;218592;7458864;110,00;127
2386;Tear;194;1;317413;10395500;132,00;127
2387;On Mercury;194;1;208509;6834762;136,00;127
2388;Minor Thing;194;1;217835;7148115;178,00;127
2389;Warm Tape;194;1;256653;8358200;125,00;127
2390;Venice Queen;194;1;369110;12280381;187,00;127
2391;Around The World;195;1;238837;7859167;153,00;127
2392;Parallel Universe;195;1;270654;8958519;135,00;127
2393;Scar Tissue;195;1;217469;7153744;200,00;127
2394;Otherside;195;1;255973;8357989;110,00;127
2395;Get On Top;195;1;198164;6587883;124,00;127
2396;Californication;195;1;321671;10568999;51,00;127
2397;Easily;195;1;231418;7504534;53,00;127
2398;Porcelain;195;1;163787;5278793;86,00;127
2399;Emit Remmus;195;1;240300;7901717;149,00;127
2400;I Like Dirt;195;1;157727;5225917;95,00;127
2401;This Velvet Glove;195;1;225280;7480537;175,00;127
2402;Savior;195;1;292493;9551885;191,00;127
2403;Purple Stain;195;1;253440;8359971;159,00;127
2404;Right On Time;195;1;112613;3722219;115,00;127
2405;Road Trippin';195;1;205635;6685831;108,00;127
2406;The Spirit Of Radio;196;1;299154;9862012;151,00;128
2407;The Trees;196;1;285126;9345473;149,00;128
2408;Something For Nothing;196;1;240770;7898395;135,00;128
2409;Freewill;196;1;324362;10694110;136,00;128
2410;Xanadu;196;1;667428;21753168;97,00;128
2411;Bastille Day;196;1;280528;9264769;115,00;128
2412;By-Tor And The Snow Dog;196;1;519888;17076397;184,00;128
2413;Anthem;196;1;264515;8693343;102,00;128
2414;Closer To The Heart;196;1;175412;5767005;198,00;128
2415;2112 Overture;196;1;272718;8898066;100,00;128
2416;The Temples Of Syrinx;196;1;133459;4360163;116,00;128
2417;La Villa Strangiato;196;1;577488;19137855;144,00;128
2418;Fly By Night;196;1;202318;6683061;130,00;128
2419;Finding My Way;196;1;305528;9985701;82,00;128
2420;Jingo;197;1;592953;19736495;120,00;59
2421;El Corazon Manda;197;1;713534;23519583;150,00;59
2422;La Puesta Del Sol;197;1;628062;20614621;127,00;59
2423;Persuasion;197;1;318432;10354751;118,00;59
2424;As The Years Go by;197;1;233064;7566829;52,00;59
2425;Soul Sacrifice;197;1;296437;9801120;175,00;59
2426;Fried Neckbones And Home Fries;197;1;638563;20939646;107,00;59
2427;Santana Jam;197;1;882834;29207100;151,00;59
2428;Evil Ways;198;1;475402;15289235;141,00;59
2429;We've Got To Get Together/Jingo;198;1;1070027;34618222;85,00;59
2430;Rock Me;198;1;94720;3037596;139,00;59
2431;Just Ain't Good Enough;198;1;850259;27489067;146,00;59
2432;Funky Piano;198;1;934791;30200730;94,00;59
2433;The Way You Do To Mer;198;1;618344;20028702;75,00;59
2434;Holding Back The Years;141;1;270053;8833220;117,00;100
2435;Money's Too Tight To Mention;141;1;268408;8861921;193,00;100
2436;The Right Thing;141;1;262687;8624063;193,00;100
2437;It's Only Love;141;1;232594;7659017;157,00;100
2438;A New Flame;141;1;237662;7822875;160,00;100
2439;You've Got It;141;1;235232;7712845;163,00;100
2440;If You Don't Know Me By Now;141;1;206524;6712634;67,00;100
2441;Stars;141;1;248137;8194906;79,00;100
2442;Something Got Me Started;141;1;239595;7997139;183,00;100
2443;Thrill Me;141;1;303934;10034711;63,00;100
2444;Your Mirror;141;1;240666;7893821;116,00;100
2445;For Your Babies;141;1;256992;8408803;131,00;100
2446;So Beautiful;141;1;298083;9837832;149,00;100
2447;Angel;141;1;240561;7880256;92,00;100
2448;Fairground;141;1;263888;8793094;128,00;100
2449;ГЃgua E Fogo;199;1;278987;9272272;56,00;130
2450;TrГЄs Lados;199;1;233665;7699609;61,00;130
2451;Ela Desapareceu;199;1;250122;8289200;86,00;130
2452;Balada Do Amor InabalГЎvel;199;1;240613;8025816;71,00;130
2453;CanГ§ГЈo Noturna;199;1;238628;7874774;68,00;130
2454;MuГ§ulmano;199;1;249600;8270613;167,00;130
2455;Maquinarama;199;1;245629;8213710;163,00;130
2456;RebeliГЈo;199;1;298527;9817847;85,00;130
2457;A Гљltima Guerra;199;1;314723;10480391;136,00;130
2458;Fica;199;1;272169;8980972;200,00;130
2459;Ali;199;1;306390;10110351;196,00;130
2460;Preto DamiГЈo;199;1;264568;8697658;187,00;130
2461;Г‰ Uma Partida De Futebol;200;1;1071;38747;165,00;130
2462;Eu Disse A Ela;200;1;254223;8479463;142,00;130
2463;ZГ© Trindade;200;1;247954;8331310;188,00;130
2464;Garota Nacional;200;1;317492;10511239;161,00;130
2465;TГЈo Seu;200;1;243748;8133126;63,00;130
2466;Sem Terra;200;1;279353;9196411;187,00;130
2467;Os Exilados;200;1;245551;8222095;62,00;130
2468;Um Dia Qualquer;200;1;292414;9805570;62,00;130
2469;Los Pretos;200;1;239229;8025667;50,00;130
2470;Sul Da AmГ©rica;200;1;254928;8484871;80,00;130
2471;PoconГ©;200;1;318406;10771610;186,00;130
2472;Lucky 13;201;4;189387;6200617;84,00;131
2473;Aeroplane Flies High;201;4;473391;15408329;128,00;131
2474;Because You Are;201;4;226403;7405137;70,00;131
2475;Slow Dawn;201;4;192339;6269057;139,00;131
2476;Believe;201;4;192940;6320652;116,00;131
2477;My Mistake;201;4;240901;7843477;176,00;131
2478;Marquis In Spades;201;4;192731;6304789;118,00;131
2479;Here's To The Atom Bomb;201;4;266893;8763140;126,00;131
2480;Sparrow;201;4;176822;5696989;130,00;131
2481;Waiting;201;4;228336;7627641;86,00;131
2482;Saturnine;201;4;229877;7523502;163,00;131
2483;Rock On;201;4;366471;12133825;188,00;131
2484;Set The Ray To Jerry;201;4;249364;8215184;105,00;131
2485;Winterlong;201;4;299389;9670616;112,00;131
2486;Soot & Stars;201;4;399986;12866557;129,00;131
2487;Blissed & Gone;201;4;286302;9305998;50,00;131
2488;Siva;202;4;261172;8576622;81,00;131
2489;Rhinocerous;202;4;353462;11526684;198,00;131
2490;Drown;202;4;270497;8883496;147,00;131
2491;Cherub Rock;202;4;299389;9786739;50,00;131
2492;Today;202;4;202213;6596933;198,00;131
2493;Disarm;202;4;198556;6508249;185,00;131
2494;Landslide;202;4;190275;6187754;97,00;131
2495;Bullet With Butterfly Wings;202;4;257306;8431747;87,00;131
2496;1979;202;4;263653;8728470;149,00;131
2497;Zero;202;4;161123;5267176;68,00;131
2498;Tonight, Tonight;202;4;255686;8351543;50,00;131
2499;Eye;202;4;294530;9784201;72,00;131
2500;Ava Adore;202;4;261433;8590412;125,00;131
2501;Perfect;202;4;203023;6734636;87,00;131
2502;The Everlasting Gaze;202;4;242155;7844404;99,00;131
2503;Stand Inside Your Love;202;4;253753;8270113;71,00;131
2504;Real Love;202;4;250697;8025896;155,00;131
2505;[Untitled];202;4;231784;7689713;189,00;131
2506;Nothing To Say;203;1;238027;7744833;61,00;132
2507;Flower;203;1;208822;6830732;163,00;132
2508;Loud Love;203;1;297456;9660953;86,00;132
2509;Hands All Over;203;1;362475;11893108;69,00;132
2510;Get On The Snake;203;1;225123;7313744;137,00;132
2511;Jesus Christ Pose;203;1;352966;11739886;93,00;132
2512;Outshined;203;1;312476;10274629;68,00;132
2513;Rusty Cage;203;1;267728;8779485;198,00;132
2514;Spoonman;203;1;248476;8289906;88,00;132
2515;The Day I Tried To Live;203;1;321175;10507137;109,00;132
2516;Black Hole Sun;203;1;320365;10425229;105,00;132
2517;Fell On Black Days;203;1;282331;9256082;174,00;132
2518;Pretty Noose;203;1;253570;8317931;179,00;132
2519;Burden In My Hand;203;1;292153;9659911;66,00;132
2520;Blow Up The Outside World;203;1;347898;11379527;81,00;132
2521;Ty Cobb;203;1;188786;6233136;126,00;132
2522;Bleed Together;203;1;232202;7597074;72,00;132
2523;Morning Dance;204;2;238759;8101979;197,00;53
2524;Jubilee;204;2;275147;9151846;184,00;53
2525;Rasul;204;2;238315;7854737;185,00;53
2526;Song For Lorraine;204;2;240091;8101723;194,00;53
2527;Starburst;204;2;291500;9768399;126,00;53
2528;Heliopolis;204;2;338729;11365655;94,00;53
2529;It Doesn't Matter;204;2;270027;9034177;148,00;53
2530;Little Linda;204;2;264019;8958743;97,00;53
2531;End Of Romanticism;204;2;320078;10553155;56,00;53
2532;The House Is Rockin';205;6;144352;4706253;137,00;133
2533;Crossfire;205;6;251219;8238033;73,00;133
2534;Tightrope;205;6;281155;9254906;92,00;133
2535;Let Me Love You Baby;205;6;164127;5378455;92,00;133
2536;Leave My Girl Alone;205;6;256365;8438021;123,00;133
2537;Travis Walk;205;6;140826;4650979;109,00;133
2538;Wall Of Denial;205;6;336927;11085915;94,00;133
2539;Scratch-N-Sniff;205;6;163422;5353627;191,00;133
2540;Love Me Darlin';205;6;201586;6650869;58,00;133
2541;Riviera Paradise;205;6;528692;17232776;187,00;133
2542;Dead And Bloated;206;1;310386;10170433;190,00;134
2543;Sex Type Thing;206;1;218723;7102064;185,00;134
2544;Wicked Garden;206;1;245368;7989505;150,00;134
2545;No Memory;206;1;80613;2660859;148,00;134
2546;Sin;206;1;364800;12018823;164,00;134
2547;Naked Sunday;206;1;229720;7444201;68,00;134
2548;Creep;206;1;333191;10894988;169,00;134
2549;Piece Of Pie;206;1;324623;10605231;199,00;134
2550;Plush;206;1;314017;10229848;194,00;134
2551;Wet My Bed;206;1;96914;3198627;50,00;134
2552;Crackerman;206;1;194403;6317361;136,00;134
2553;Where The River Goes;206;1;505991;16468904;143,00;134
2554;Soldier Side - Intro;207;3;63764;2056079;144,00;135
2555;B.Y.O.B.;207;3;255555;8407935;161,00;135
2556;Revenga;207;3;228127;7503805;64,00;135
2557;Cigaro;207;3;131787;4321705;130,00;135
2558;Radio/Video;207;3;249312;8224917;180,00;135
2559;This Cocaine Makes Me Feel Like I'm On This Song;207;3;128339;4185193;153,00;135
2560;Violent Pornography;207;3;211435;6985960;97,00;135
2561;Question!;207;3;200698;6616398;109,00;135
2562;Sad Statue;207;3;205897;6733449;113,00;135
2563;Old School Hollywood;207;3;176953;5830258;96,00;135
2564;Lost in Hollywood;207;3;320783;10535158;159,00;135
2565;The Sun Road;208;1;880640;29008407;90,00;136
2566;Dark Corners;208;1;513541;16839223;153,00;136
2567;Duende;208;1;447582;14956771;181,00;136
2568;Black Light Syndrome;208;1;526471;17300835;196,00;136
2569;Falling in Circles;208;1;549093;18263248;76,00;136
2570;Book of Hours;208;1;583366;19464726;66,00;136
2571;Chaos-Control;208;1;529841;17455568;87,00;136
2572;Midnight From The Inside Out;209;6;286981;9442157;61,00;137
2573;Sting Me;209;6;268094;8813561;133,00;137
2574;Thick & Thin;209;6;222720;7284377;93,00;137
2575;Greasy Grass River;209;6;218749;7157045;71,00;137
2576;Sometimes Salvation;209;6;389146;12749424;111,00;137
2577;Cursed Diamonds;209;6;368300;12047978;62,00;137
2578;Miracle To Me;209;6;372636;12222116;121,00;137
2579;Wiser Time;209;6;459990;15161907;185,00;137
2580;Girl From A Pawnshop;209;6;404688;13250848;60,00;137
2581;Cosmic Fiend;209;6;308401;10115556;189,00;137
2582;Black Moon Creeping;210;6;359314;11740886;142,00;137
2583;High Head Blues;210;6;371879;12227998;69,00;137
2584;Title Song;210;6;505521;16501316;192,00;137
2585;She Talks To Angels;210;6;361978;11837342;186,00;137
2586;Twice As Hard;210;6;275565;9008067;131,00;137
2587;Lickin';210;6;314409;10331216;111,00;137
2588;Soul Singing;210;6;233639;7672489;108,00;137
2589;Hard To Handle;210;6;206994;6786304;164,00;137
2590;Remedy;210;6;337084;11049098;66,00;137
2591;White Riot;211;4;118726;3922819;111,00;138
2592;Remote Control;211;4;180297;5949647;100,00;138
2593;Complete Control;211;4;192653;6272081;104,00;138
2594;Clash City Rockers;211;4;227500;7555054;116,00;138
2595;(White Man) In Hammersmith Palais;211;4;240640;7883532;163,00;138
2596;Tommy Gun;211;4;195526;6399872;71,00;138
2597;English Civil War;211;4;156708;5111226;171,00;138
2598;I Fought The Law;211;4;159764;5245258;78,00;138
2599;London Calling;211;4;199706;6569007;50,00;138
2600;Train In Vain;211;4;189675;6329877;156,00;138
2601;Bankrobber;211;4;272431;9067323;50,00;138
2602;The Call Up;211;4;324336;10746937;153,00;138
2603;Hitsville UK;211;4;261433;8606887;154,00;138
2604;The Magnificent Seven;211;4;268486;8889821;94,00;138
2605;This Is Radio Clash;211;4;249756;8366573;163,00;138
2606;Know Your Rights;211;4;217678;7195726;117,00;138
2607;Rock The Casbah;211;4;222145;7361500;193,00;138
2608;Should I Stay Or Should I Go;211;4;187219;6188688;58,00;138
2609;War (The Process);212;1;252630;8254842;177,00;139
2610;The Saint;212;1;216215;7061584;91,00;139
2611;Rise;212;1;219088;7106195;179,00;139
2612;Take The Power;212;1;235755;7650012;175,00;139
2613;Breathe;212;1;299781;9742361;194,00;139
2614;Nico;212;1;289488;9412323;98,00;139
2615;American Gothic;212;1;236878;7739840;82,00;139
2616;Ashes And Ghosts;212;1;300591;9787692;116,00;139
2617;Shape The Sky;212;1;209789;6885647;141,00;139
2618;Speed Of Light;212;1;262817;8563352;176,00;139
2619;True Believers;212;1;308009;9981359;144,00;139
2620;My Bridges Burn;212;1;231862;7571370;62,00;139
2621;She Sells Sanctuary;213;1;253727;8368634;111,00;139
2622;Fire Woman;213;1;312790;10196995;152,00;139
2623;Lil' Evil;213;1;165825;5419655;116,00;139
2624;Spirit Walker;213;1;230060;7555897;65,00;139
2625;The Witch;213;1;258768;8725403;127,00;139
2626;Revolution;213;1;256026;8371254;120,00;139
2627;Wild Hearted Son;213;1;266893;8670550;170,00;139
2628;Love Removal Machine;213;1;257619;8412167;58,00;139
2629;Rain;213;1;236669;7788461;56,00;139
2630;Edie (Ciao Baby);213;1;241632;7846177;139,00;139
2631;Heart Of Soul;213;1;274207;8967257;195,00;139
2632;Love;213;1;326739;10729824;69,00;139
2633;Wild Flower;213;1;215536;7084321;70,00;139
2634;Go West;213;1;238158;7777749;181,00;139
2635;Resurrection Joe;213;1;255451;8532840;163,00;139
2636;Sun King;213;1;368431;12010865;108,00;139
2637;Sweet Soul Sister;213;1;212009;6889883;107,00;139
2638;Earth Mofo;213;1;282200;9204581;50,00;139
2639;Break on Through;214;1;149342;4943144;187,00;140
2640;Soul Kitchen;214;1;215066;7040865;54,00;140
2641;The Crystal Ship;214;1;154853;5052658;83,00;140
2642;Twentienth Century Fox;214;1;153913;5069211;85,00;140
2643;Alabama Song;214;1;200097;6563411;61,00;140
2644;Light My Fire;214;1;428329;13963351;71,00;140
2645;Back Door Man;214;1;214360;7035636;121,00;140
2646;I Looked At You;214;1;142080;4663988;105,00;140
2647;End Of The Night;214;1;172695;5589732;91,00;140
2648;Take It As It Comes;214;1;137168;4512656;194,00;140
2649;The End;214;1;701831;22927336;64,00;140
2650;Roxanne;215;1;192992;6330159;73,00;141
2651;Can't Stand Losing You;215;1;181159;5971983;123,00;141
2652;Message in a Bottle;215;1;291474;9647829;93,00;141
2653;Walking on the Moon;215;1;302080;10019861;190,00;141
2654;Don't Stand so Close to Me;215;1;241031;7956658;196,00;141
2655;De Do Do Do, De Da Da Da;215;1;247196;8227075;162,00;141
2656;Every Little Thing She Does is Magic;215;1;261120;8646853;198,00;141
2657;Invisible Sun;215;1;225593;7304320;163,00;141
2658;Spirit's in the Material World;215;1;181133;5986622;74,00;141
2659;Every Breath You Take;215;1;254615;8364520;76,00;141
2660;King Of Pain;215;1;300512;9880303;109,00;141
2661;Wrapped Around Your Finger;215;1;315454;10361490;113,00;141
2662;Don't Stand So Close to Me '86;215;1;293590;9636683;186,00;141
2663;Message in a Bottle (new classic rock mix);215;1;290951;9640349;108,00;141
2664;Time Is On My Side;216;1;179983;5855836;191,00;142
2665;Heart Of Stone;216;1;164493;5329538;185,00;142
2666;Play With Fire;216;1;132022;4265297;107,00;142
2667;Satisfaction;216;1;226612;7398766;199,00;142
2668;As Tears Go By;216;1;164284;5357350;171,00;142
2669;Get Off Of My Cloud;216;1;176013;5719514;148,00;142
2670;Mother's Little Helper;216;1;167549;5422434;180,00;142
2671;19th Nervous Breakdown;216;1;237923;7742984;168,00;142
2672;Paint It Black;216;1;226063;7442888;151,00;142
2673;Under My Thumb;216;1;221387;7371799;129,00;142
2674;Ruby Tuesday;216;1;197459;6433467;180,00;142
2675;Let's Spend The Night Together;216;1;217495;7137048;96,00;142
2676;Intro;217;1;49737;1618591;72,00;142
2677;You Got Me Rocking;217;1;205766;6734385;159,00;142
2678;Gimmie Shelters;217;1;382119;12528764;85,00;142
2679;Flip The Switch;217;1;252421;8336591;133,00;142
2680;Memory Motel;217;1;365844;11982431;188,00;142
2681;Corinna;217;1;257488;8449471;170,00;142
2682;Saint Of Me;217;1;325694;10725160;66,00;142
2683;Wainting On A Friend;217;1;302497;9978046;194,00;142
2684;Sister Morphine;217;1;376215;12345289;89,00;142
2685;Live With Me;217;1;234893;7709006;109,00;142
